episode_id,block_index,prediction,actual,confidence,context_order,selected,intent_hit
64,1,080000:1:1,080000:1:1,0.33203378817413903,1,False,True
64,2,080000:1:1,080000:1:1,0.4141315014720314,2,False,True
64,3,080000:1:1,080000:1:1,0.5450236966824644,3,False,True
64,4,080000:1:1,080000:1:1,0.6108657243816255,3,False,True
64,5,080000:1:1,080000:1:1,0.6108657243816255,3,False,True
64,6,080000:1:1,080000:1:2,0.6108657243816255,3,False,False
64,7,080000:1:1,000000:2:0,0.36538461538461536,3,False,False
65,1,000000:1:1,000000:0:0,0.6074249946039283,1,False,False
65,2,000000:1:1,080000:1:1,0.2328767123287671,2,False,False
65,3,080000:1:1,000000:1:2,0.375,3,False,False
65,4,000000:1:0,000000:1:0,0.5,3,False,True
65,5,000000:1:1,000000:1:0,0.25,3,False,False
65,6,000000:1:1,080000:2:1,0.21428571428571427,3,False,False
65,7,080000:1:1,010000:1:1,0.3333333333333333,2,False,False
66,1,000000:1:1,000800:0:2,0.6074249946039283,1,False,False
66,2,000000:0:0,000000:0:1,0.1276595744680851,2,False,False
66,3,000000:1:0,000000:2:0,0.16666666666666666,3,False,False
66,4,000000:2:0,000800:1:2,0.3333333333333333,3,False,False
66,5,080800:1:0,000800:0:1,1.0,3,False,False
66,6,000800:1:1,004000:0:2,0.17647058823529413,2,False,False
66,7,000000:0:1,080000:1:1,0.2,2,False,False
67,1,000000:1:1,000800:0:0,0.1552357624004899,1,False,False
67,2,000800:0:0,000800:2:1,0.11764705882352941,2,False,False
67,3,000000:2:1,000800:2:2,0.5,3,False,False
67,4,000000:0:2,000800:0:0,0.2,3,False,False
67,5,000800:1:1,000800:2:2,0.5,3,False,False
67,6,000800:0:1,000800:0:0,1.0,3,False,False
67,7,000800:0:0,000800:1:1,1.0,3,False,False
68,1,000000:1:1,000000:2:0,0.22164308761479276,1,False,False
68,2,000000:1:1,000000:2:2,0.1557377049180328,2,False,False
68,3,000000:2:2,010800:1:2,0.14285714285714285,3,False,False
68,4,010800:1:1,013000:0:1,0.14516129032258066,1,False,False
68,5,010000:2:1,000800:0:2,0.3333333333333333,1,False,False
68,6,000000:0:0,000800:0:2,0.06955046649703138,1,False,False
68,7,000000:0:0,000000:1:0,0.10909090909090909,2,False,False
69,1,000000:1:1,0a0800:0:2,0.6074249946039283,1,False,False
70,1,000000:1:1,020800:2:1,0.1552357624004899,1,False,False
70,2,020800:2:1,020800:0:1,0.3333333333333333,2,False,False
70,3,020800:1:1,080000:2:2,0.3548387096774194,2,False,False
70,4,080000:1:2,080000:1:1,1.0,2,False,False
70,5,080000:1:1,080000:1:1,0.1989795918367347,2,False,True
70,6,080000:1:1,080000:1:1,0.46153846153846156,3,False,True
70,7,080000:1:1,080000:1:1,0.6108657243816255,3,False,True
71,1,000000:1:1,080000:1:1,0.6074249946039283,1,False,False
71,2,080000:1:1,080000:1:1,0.4465811965811966,2,False,True
71,3,080000:1:1,080000:1:0,0.5072463768115942,3,False,False
71,4,080000:1:1,080000:1:1,0.5407166123778502,3,False,True
71,5,080000:1:1,080000:1:2,0.40458015267175573,3,False,False
71,6,080000:1:1,080000:1:1,0.38461538461538464,3,False,True
71,7,080000:1:1,080000:1:0,0.3170731707317073,3,False,False
72,1,080000:1:1,080000:1:2,0.44108313941188915,1,False,False
72,2,080000:1:1,080000:1:1,0.39217758985200846,2,False,True
72,3,080000:1:1,080000:1:2,0.3170731707317073,3,False,False
72,4,080000:1:1,080000:1:0,0.4307692307692308,3,False,False
72,5,080000:1:1,080000:1:1,0.3081761006289308,3,False,True
72,6,080000:1:1,080000:1:2,0.3167701863354037,3,False,False
72,7,080000:1:1,080000:1:1,0.38461538461538464,3,False,True
73,1,000000:1:1,000000:1:1,0.6074249946039283,1,False,True
73,2,000000:1:1,000800:0:2,0.7444817486963354,2,False,False
73,3,000000:0:1,080800:1:0,0.25,3,False,False
73,4,080800:1:1,080800:1:2,0.18181818181818182,1,False,False
73,5,080800:1:0,080000:1:1,0.5,2,False,False
73,6,080000:1:2,080000:1:1,0.3,2,False,False
73,7,080800:1:1,080000:1:2,1.0,3,False,False
74,1,080000:1:1,080000:1:1,0.29647283126787416,1,False,True
74,2,080000:1:1,000000:1:1,0.3110871905274489,2,False,False
74,3,000000:1:1,080000:1:0,0.25,3,False,False
74,4,080000:1:1,080000:1:2,0.42857142857142855,3,False,False
74,5,080000:1:0,080000:1:1,0.2857142857142857,3,False,False
74,6,080000:1:0,080000:2:1,0.31901840490797545,3,False,False
74,7,080000:1:1,000000:1:1,0.5,3,False,False
75,1,080000:1:1,080000:1:1,0.44108313941188915,1,False,True
75,2,080000:1:1,080000:1:1,0.5455419370343667,2,False,True
75,3,080000:1:1,080000:1:1,0.6108657243816255,3,False,True
75,4,080000:1:1,000000:0:1,0.6108657243816255,3,False,False
75,5,000000:0:1,000000:2:1,0.15384615384615385,3,False,False
75,6,000000:1:1,080000:1:2,0.5,3,False,False
75,7,080000:1:0,080000:1:0,0.23076923076923078,2,False,True
76,1,000000:1:1,000000:1:0,0.2932537861404314,1,False,False
76,2,000000:1:1,000000:1:2,0.30407523510971785,2,False,False
76,3,000000:1:1,000000:1:1,0.3595505617977528,3,False,True
76,4,000000:1:1,000000:1:1,0.41509433962264153,3,False,True
76,5,000000:1:1,000000:0:1,0.5222816399286988,3,False,False
76,6,000000:1:1,000000:1:1,0.35275080906148865,3,False,True
76,7,000000:1:1,000000:1:1,0.5345622119815668,3,False,True
77,1,010000:1:1,010000:2:0,0.35858585858585856,1,False,False
77,2,010000:1:1,010000:1:2,0.20454545454545456,2,False,False
77,3,010000:1:1,000000:0:1,1.0,3,False,False
77,4,000000:1:1,000000:2:1,0.2857142857142857,2,False,False
77,5,000000:1:1,020800:0:0,0.23961661341853036,2,False,False
77,6,000800:0:0,020800:1:0,0.5,3,False,False
77,7,020800:1:1,020800:2:2,0.25,2,False,False
78,1,000000:1:1,000000:1:0,0.22164308761479276,1,False,False
78,2,000000:1:1,000000:2:2,0.2727272727272727,2,False,False
78,3,000000:1:1,000000:2:0,0.2,3,False,False
78,4,000000:1:1,000000:0:2,0.2,3,False,False
78,5,000000:0:2,000800:2:2,0.26666666666666666,3,False,False
78,6,000000:0:0,000800:2:0,0.5,3,False,False
78,7,000800:2:2,000800:0:0,0.1346153846153846,2,False,False
79,1,080000:1:1,000000:1:0,0.44108313941188915,1,False,False
79,2,080000:1:1,000000:1:0,0.19480519480519481,2,False,False
79,3,000000:0:2,080000:1:1,0.6666666666666666,3,False,False
79,4,080000:1:2,080000:1:2,0.25,3,False,True
79,5,080000:1:1,080000:1:1,0.3333333333333333,3,False,True
79,6,080000:1:1,080000:1:0,0.3170731707317073,3,False,False
79,7,080000:1:1,080000:2:1,0.4063926940639269,3,False,False
80,1,000000:1:1,080000:1:2,0.16424183640478499,1,False,False
80,2,080000:1:0,080000:1:0,0.2916666666666667,2,False,True
80,3,080000:1:1,080000:1:0,0.5714285714285714,3,False,False
80,4,080000:1:0,080000:1:0,0.29545454545454547,3,False,True
80,5,080000:1:1,080000:1:1,0.48905109489051096,3,False,True
80,6,080000:1:1,080000:1:1,0.49321266968325794,3,False,True
80,7,080000:1:1,080000:2:2,0.5450236966824644,3,False,False
81,1,000000:1:1,000800:2:2,0.6074249946039283,1,False,False
81,2,000000:1:1,000800:1:0,0.08333333333333333,2,False,False
81,3,000000:1:1,000800:1:1,1.0,3,False,False
81,4,000800:0:1,000800:0:1,0.6,3,False,True
81,5,000800:0:2,000800:1:1,0.25,3,False,False
81,6,000800:1:1,000800:1:1,0.29333333333333333,3,False,True
81,7,000800:1:1,000800:1:1,0.42592592592592593,3,False,True
82,1,000000:1:1,020800:1:0,0.6074249946039283,1,False,False
82,2,020800:0:0,024800:0:1,0.2,2,False,False
82,3,024800:0:0,02c800:1:2,1.0,2,False,False
82,4,004800:0:1,000800:1:2,0.125,1,False,False
82,5,000000:1:1,002000:0:2,0.09264305177111716,1,False,False
82,6,002800:2:0,002000:1:1,0.5,2,False,False
82,7,000000:1:1,000800:1:2,0.20300751879699247,1,False,False
83,1,000000:1:1,000000:2:2,0.6074249946039283,1,False,False
83,2,000000:1:1,000000:2:0,0.21530249110320285,2,False,False
83,3,000000:1:1,000000:2:2,0.19047619047619047,3,False,False
83,4,000000:2:0,000000:2:2,0.2,3,False,False
83,5,000000:1:1,000800:2:1,0.17391304347826086,3,False,False
83,6,008000:0:2,000000:1:1,1.0,3,False,False
83,7,000000:1:1,000000:0:0,0.36666666666666664,2,False,False
84,1,000000:1:1,000800:0:2,0.14797507788161993,1,False,False
84,2,000000:0:0,020800:1:0,0.08571428571428572,2,False,False
84,3,020800:1:1,020800:2:1,1.0,2,False,False
84,4,020800:2:1,000800:2:0,0.2,2,False,False
84,5,000000:0:2,080000:1:1,0.5,2,False,False
84,6,080000:1:1,080000:1:1,0.26666666666666666,2,False,True
84,7,080000:1:1,080000:1:1,0.5,3,False,True
